LAT,LON,YEAR,MO,DY,RH2M,T2M
6.79601,79.90121,2011,5,6,87.08,27.77
6.79601,79.90121,2011,5,7,86.21,27.83
6.79601,79.90121,2011,5,8,87.23,27.82
6.79601,79.90121,2011,5,9,85.02,27.69
6.79601,79.90121,2011,5,10,82.21,27.73
6.79601,79.90121,2011,5,11,84.63,27.3
6.79601,79.90121,2011,5,12,85.28,27.36
6.79601,79.90121,2011,5,13,83.74,27.51
6.79601,79.90121,2011,5,14,84.89,27.74
6.79601,79.90121,2011,5,15,85.69,27.62
6.79601,79.90121,2011,5,16,81.82,28.05
6.79601,79.90121,2011,5,17,82.35,27.85
6.79601,79.90121,2011,5,18,80.48,27.86
6.79601,79.90121,2011,5,19,81.26,27.82
6.79601,79.90121,2011,5,20,84.39,27.76
6.79601,79.90121,2011,5,21,85.58,27.76
6.79601,79.90121,2011,5,22,86.54,27.42
6.79601,79.90121,2011,5,23,87.14,27.6
6.79601,79.90121,2011,5,24,86.34,27.78
6.79601,79.90121,2011,5,25,86.66,27.91
6.79601,79.90121,2011,5,26,86.88,27.65
6.79601,79.90121,2011,5,27,83.61,27.65
6.79601,79.90121,2011,5,28,83.72,27.43
6.79601,79.90121,2011,5,29,85.6,27.27
6.79601,79.90121,2011,5,30,85.73,27.18
6.79601,79.90121,2011,5,31,85.61,27.22
6.79601,79.90121,2011,6,1,85.63,27.15
6.79601,79.90121,2011,6,2,84.62,27.18
6.79601,79.90121,2011,6,3,86.67,27.28
6.79601,79.90121,2011,6,4,87.21,27.29
6.79601,79.90121,2011,6,5,88.58,27.36
6.79601,79.90121,2011,6,6,87.44,27.37
6.79601,79.90121,2011,6,7,86.21,27.31
6.79601,79.90121,2011,6,8,87.41,27.38
6.79601,79.90121,2011,6,9,86.17,27.43
6.79601,79.90121,2011,6,10,85.61,27.34
6.79601,79.90121,2011,6,11,85.39,27.41
6.79601,79.90121,2011,6,12,87.4,27.22
6.79601,79.90121,2011,6,13,80.97,27.03
6.79601,79.90121,2011,6,14,83,27.1
6.79601,79.90121,2011,6,15,84.04,26.92
6.79601,79.90121,2011,6,16,85.47,27.35
6.79601,79.90121,2011,6,17,85.88,27.34
6.79601,79.90121,2011,6,18,87.22,27.22
6.79601,79.90121,2011,6,19,84.07,27.52
6.79601,79.90121,2011,6,20,82.78,27.47
6.79601,79.90121,2011,6,21,84.17,27.41
6.79601,79.90121,2011,6,22,82.24,27.4
6.79601,79.90121,2011,6,23,82.88,27.26
6.79601,79.90121,2011,6,24,83.05,27.36
6.79601,79.90121,2011,6,25,88.16,27.12
6.79601,79.90121,2011,6,26,90.98,26.95
6.79601,79.90121,2011,6,27,86.27,27.11
6.79601,79.90121,2011,6,28,84.29,26.98
6.79601,79.90121,2011,6,29,86.22,27.2
6.79601,79.90121,2011,6,30,85.85,27.09
6.79601,79.90121,2011,7,1,88.44,26.87
6.79601,79.90121,2011,7,2,86.86,26.99
6.79601,79.90121,2011,7,3,86.23,27.05
6.79601,79.90121,2011,7,4,88.06,26.92
6.79601,79.90121,2011,7,5,84.87,26.97
6.79601,79.90121,2011,7,6,82.3,26.8
6.79601,79.90121,2011,7,7,87.09,26.83
6.79601,79.90121,2011,7,8,83.77,26.86
6.79601,79.90121,2011,7,9,84.21,26.53
6.79601,79.90121,2011,7,10,87.54,26.5
6.79601,79.90121,2011,7,11,87.09,26.55
6.79601,79.90121,2011,7,12,86.91,25.83
6.79601,79.90121,2011,7,13,88.81,26.2
6.79601,79.90121,2011,7,14,89.8,26.24
6.79601,79.90121,2011,7,15,88.91,26.37
6.79601,79.90121,2011,7,16,87.69,25.94
6.79601,79.90121,2011,7,17,86.42,26.13
6.79601,79.90121,2011,7,18,86.9,26.27
6.79601,79.90121,2011,7,19,87.8,26.52
6.79601,79.90121,2011,7,20,85.91,26.42
6.79601,79.90121,2011,7,21,89.64,26.38
6.79601,79.90121,2011,7,22,90.3,26.26
6.79601,79.90121,2011,7,23,90.08,26.09
6.79601,79.90121,2011,7,24,89.72,26.13
6.79601,79.90121,2011,7,25,88.75,25.81
6.79601,79.90121,2011,7,26,87.12,26.19
6.79601,79.90121,2011,7,27,87.68,25.98
6.79601,79.90121,2011,7,28,87.18,26.02
6.79601,79.90121,2011,7,29,87.55,26.32
6.79601,79.90121,2011,7,30,87.57,26.36
6.79601,79.90121,2011,7,31,88.07,26.5
6.79601,79.90121,2011,8,1,86.98,26.65
6.79601,79.90121,2011,8,2,86.18,26.83
6.79601,79.90121,2011,8,3,87.45,26.81
6.79601,79.90121,2011,8,4,88.59,26.64
6.79601,79.90121,2011,8,5,87.46,26.66
6.79601,79.90121,2011,8,6,84.8,26.25
6.79601,79.90121,2011,8,7,83.44,26.55
6.79601,79.90121,2011,8,8,87.1,26.6
6.79601,79.90121,2011,8,9,86.43,26.64
6.79601,79.90121,2011,8,10,88.3,26.59
6.79601,79.90121,2011,8,11,87.08,26.65
6.79601,79.90121,2011,8,12,87.15,26.53
6.79601,79.90121,2011,8,13,83.58,26.62
6.79601,79.90121,2011,8,14,83.52,26.68
6.79601,79.90121,2011,8,15,86.54,26.45
6.79601,79.90121,2011,8,16,85.35,26.05
6.79601,79.90121,2011,8,17,86.54,25.91
6.79601,79.90121,2011,8,18,83.11,26.27
6.79601,79.90121,2011,8,19,84.29,26.43
6.79601,79.90121,2011,8,20,85.22,26.71
6.79601,79.90121,2011,8,21,87.17,26.53
6.79601,79.90121,2011,8,22,87.46,26.04
6.79601,79.90121,2011,8,23,87.26,26.17
6.79601,79.90121,2011,8,24,87.4,25.94
6.79601,79.90121,2011,8,25,87.03,26.1
6.79601,79.90121,2011,8,26,84.35,26.61
6.79601,79.90121,2011,8,27,83.84,26.75
6.79601,79.90121,2011,8,28,84.16,26.8
6.79601,79.90121,2011,8,29,83.41,26.98
6.79601,79.90121,2011,8,30,84.73,27.2
6.79601,79.90121,2011,8,31,85.11,27.03
6.79601,79.90121,2011,9,1,84.5,27.08
6.79601,79.90121,2011,9,2,87.06,26.38
6.79601,79.90121,2011,9,3,84.37,26.2
6.79601,79.90121,2011,9,4,86.17,26.63
6.79601,79.90121,2011,9,5,87.02,26.74
6.79601,79.90121,2011,9,6,87.61,26.63
6.79601,79.90121,2011,9,7,83.96,26.48
6.79601,79.90121,2011,9,8,83.49,27.09
6.79601,79.90121,2011,9,9,82.99,27.04
6.79601,79.90121,2011,9,10,85.1,26.9
6.79601,79.90121,2011,9,11,87.1,26.42
6.79601,79.90121,2011,9,12,88.2,26.34
6.79601,79.90121,2011,9,13,85.15,26.1
6.79601,79.90121,2011,9,14,84.77,26.45
6.79601,79.90121,2011,9,15,86.88,26.52
6.79601,79.90121,2011,9,16,88.26,26.54
6.79601,79.90121,2011,9,17,87.43,26.54
6.79601,79.90121,2011,9,18,86.66,26.6
6.79601,79.90121,2011,9,19,83.47,26.89
6.79601,79.90121,2011,9,20,84.51,26.68
6.79601,79.90121,2011,9,21,85.81,26.94
6.79601,79.90121,2011,9,22,80.14,27.28
6.79601,79.90121,2011,9,23,81.49,27.37
6.79601,79.90121,2011,9,24,81.2,27.29
6.79601,79.90121,2011,9,25,82.99,27.16
6.79601,79.90121,2011,9,26,84.58,27.03
6.79601,79.90121,2011,9,27,84.59,27
6.79601,79.90121,2011,9,28,82.64,27.15
6.79601,79.90121,2011,9,29,81.8,27.15
6.79601,79.90121,2011,9,30,84.6,27.05
6.79601,79.90121,2011,10,1,82.44,27.14
6.79601,79.90121,2011,10,2,81.89,27.1
6.79601,79.90121,2011,10,3,82.78,27.17
6.79601,79.90121,2011,10,4,84.69,26.98
6.79601,79.90121,2011,10,5,84.11,26.98
6.79601,79.90121,2011,10,6,81.13,26.98
6.79601,79.90121,2011,10,7,79.54,27.07
6.79601,79.90121,2011,10,8,77.37,27.28
6.79601,79.90121,2011,10,9,80.37,27.1
6.79601,79.90121,2011,10,10,82.53,26.78
6.79601,79.90121,2011,10,11,80.14,27.2
6.79601,79.90121,2011,10,12,84.43,26.9
6.79601,79.90121,2011,10,13,85.63,26.88
6.79601,79.90121,2011,10,14,86.22,26.82
6.79601,79.90121,2011,10,15,85.12,27
6.79601,79.90121,2011,10,16,82.93,27.16
6.79601,79.90121,2011,10,17,83.39,26.92
6.79601,79.90121,2011,10,18,82.36,26.69
6.79601,79.90121,2011,10,19,83.41,27.01
6.79601,79.90121,2011,10,20,85.21,26.8
6.79601,79.90121,2011,10,21,83.42,27.16
6.79601,79.90121,2011,10,22,85.6,26.6
6.79601,79.90121,2011,10,23,82.83,26.47
6.79601,79.90121,2011,10,24,83.83,26.42
6.79601,79.90121,2011,10,25,84.61,26.29
6.79601,79.90121,2011,10,26,83.52,26.52
6.79601,79.90121,2011,10,27,86.31,26.39
6.79601,79.90121,2011,10,28,82.35,27.07
6.79601,79.90121,2011,10,29,82.66,26.51
6.79601,79.90121,2011,10,30,82.35,26.43
6.79601,79.90121,2011,10,31,85.66,26.22
6.79601,79.90121,2011,11,1,88.48,26.06
6.79601,79.90121,2011,11,2,82.64,26.52
6.79601,79.90121,2011,11,3,84.42,25.92
6.79601,79.90121,2011,11,4,80.72,26.12
6.79601,79.90121,2011,11,5,78.15,26.97
6.79601,79.90121,2011,11,6,84.11,26.63
6.79601,79.90121,2011,11,7,85.76,26.59
6.79601,79.90121,2011,11,8,81.56,27.28
6.79601,79.90121,2011,11,9,76.34,26.98
6.79601,79.90121,2011,11,10,66.75,27.22
6.79601,79.90121,2011,11,11,70.53,27.2
6.79601,79.90121,2011,11,12,73.47,26.99
6.79601,79.90121,2011,11,13,74.8,27.21
6.79601,79.90121,2011,11,14,74.3,27.32
6.79601,79.90121,2011,11,15,77.7,27.15
6.79601,79.90121,2011,11,16,80.42,27.16
6.79601,79.90121,2011,11,17,81.84,27.06
6.79601,79.90121,2011,11,18,81.1,27.34
6.79601,79.90121,2011,11,19,83.81,27.33
6.79601,79.90121,2011,11,20,84.63,27.37
6.79601,79.90121,2011,11,21,81.42,27.35
6.79601,79.90121,2011,11,22,84.51,27.29
6.79601,79.90121,2011,11,23,85.76,27.31
6.79601,79.90121,2011,11,24,87.72,27.25
6.79601,79.90121,2011,11,25,87.01,27.06
6.79601,79.90121,2011,11,26,85.62,26.85
6.79601,79.90121,2011,11,27,87.13,26.38
6.79601,79.90121,2011,11,28,82.01,26.71
6.79601,79.90121,2011,11,29,84.83,26.4
6.79601,79.90121,2011,11,30,85.07,26.87
6.79601,79.90121,2011,12,1,78.1,26.98
6.79601,79.90121,2011,12,2,77.58,26.97
6.79601,79.90121,2011,12,3,76.27,26.9
6.79601,79.90121,2011,12,4,74.53,26.95
6.79601,79.90121,2011,12,5,76.01,26.78
6.79601,79.90121,2011,12,6,81.53,26.93
6.79601,79.90121,2011,12,7,78.91,26.64
6.79601,79.90121,2011,12,8,78.97,26.76
6.79601,79.90121,2011,12,9,79.21,27.09
6.79601,79.90121,2011,12,10,83.61,26.89
6.79601,79.90121,2011,12,11,82.61,27.01
6.79601,79.90121,2011,12,12,84.39,26.63
6.79601,79.90121,2011,12,13,84.93,26.88
6.79601,79.90121,2011,12,14,84.5,26.68
6.79601,79.90121,2011,12,15,81.93,26.43
6.79601,79.90121,2011,12,16,80.15,26.52
6.79601,79.90121,2011,12,17,80.8,26.67
6.79601,79.90121,2011,12,18,86.72,26.69
6.79601,79.90121,2011,12,19,87.59,26.6
6.79601,79.90121,2011,12,20,88.91,26.38
6.79601,79.90121,2011,12,21,82.87,26.34
6.79601,79.90121,2011,12,22,82.09,25.75
6.79601,79.90121,2011,12,23,86.55,25.53
6.79601,79.90121,2011,12,24,83.52,25.99
6.79601,79.90121,2011,12,25,83.24,26.03
6.79601,79.90121,2011,12,26,84.33,25.68
6.79601,79.90121,2011,12,27,79.43,25.59
6.79601,79.90121,2011,12,28,78.11,25.55
6.79601,79.90121,2011,12,29,80.47,25.92
6.79601,79.90121,2011,12,30,76.01,26.33
6.79601,79.90121,2011,12,31,70.51,26.26
6.79601,79.90121,2012,1,1,65.93,25.64
6.79601,79.90121,2012,1,2,65.94,25.75
6.79601,79.90121,2012,1,3,76.07,26.19
6.79601,79.90121,2012,1,4,82.85,26.6
6.79601,79.90121,2012,1,5,84.38,26.91
6.79601,79.90121,2012,1,6,82.14,26.79
6.79601,79.90121,2012,1,7,80.55,26.75
6.79601,79.90121,2012,1,8,79.9,26.81
6.79601,79.90121,2012,1,9,79.94,26.89
6.79601,79.90121,2012,1,10,79.48,26.39
6.79601,79.90121,2012,1,11,77.94,26.61
6.79601,79.90121,2012,1,12,75.66,26.58
6.79601,79.90121,2012,1,13,76.39,26.03
6.79601,79.90121,2012,1,14,77.63,25.72
6.79601,79.90121,2012,1,15,74.16,24.68
6.79601,79.90121,2012,1,16,71.72,24.89
6.79601,79.90121,2012,1,17,71.72,25.16
6.79601,79.90121,2012,1,18,72.34,25.36
6.79601,79.90121,2012,1,19,68.98,25.73
6.79601,79.90121,2012,1,20,73.94,25.95
6.79601,79.90121,2012,1,21,76.28,25.86
6.79601,79.90121,2012,1,22,80.44,25.51
6.79601,79.90121,2012,1,23,78.78,25.49
6.79601,79.90121,2012,1,24,76.62,25.6
6.79601,79.90121,2012,1,25,74.7,25.92
6.79601,79.90121,2012,1,26,75.75,25.92
6.79601,79.90121,2012,1,27,78.45,25.91
6.79601,79.90121,2012,1,28,77.38,26.03
6.79601,79.90121,2012,1,29,75.7,25.98
6.79601,79.90121,2012,1,30,74.18,25.88
6.79601,79.90121,2012,1,31,77.1,26.09
6.79601,79.90121,2012,2,1,77.26,26.13
6.79601,79.90121,2012,2,2,79.75,26.24
6.79601,79.90121,2012,2,3,80.55,26.58
6.79601,79.90121,2012,2,4,82.23,26.63
6.79601,79.90121,2012,2,5,83.87,26.28
6.79601,79.90121,2012,2,6,77.59,26.31
6.79601,79.90121,2012,2,7,82.96,26.39
6.79601,79.90121,2012,2,8,84.16,26.59
6.79601,79.90121,2012,2,9,85.21,26.53
6.79601,79.90121,2012,2,10,84.36,26.49
6.79601,79.90121,2012,2,11,78.04,26.66
6.79601,79.90121,2012,2,12,72.51,26.13
6.79601,79.90121,2012,2,13,78.71,26.68
6.79601,79.90121,2012,2,14,82.28,26.1
6.79601,79.90121,2012,2,15,80.33,25.96
6.79601,79.90121,2012,2,16,77.46,26.85
6.79601,79.90121,2012,2,17,77.9,26.53
6.79601,79.90121,2012,2,18,73.35,26.81
6.79601,79.90121,2012,2,19,74,26.5
6.79601,79.90121,2012,2,20,76.21,26.91
6.79601,79.90121,2012,2,21,72.34,26.59
6.79601,79.90121,2012,2,22,71.11,26.22
6.79601,79.90121,2012,2,23,70.05,26.43
6.79601,79.90121,2012,2,24,69.56,26.44
6.79601,79.90121,2012,2,25,72.21,26.42
6.79601,79.90121,2012,2,26,75.61,27.11
6.79601,79.90121,2012,2,27,79.45,27.03
6.79601,79.90121,2012,2,28,84.58,26.05
6.79601,79.90121,2012,2,29,78.04,26.86
6.79601,79.90121,2012,3,1,79.18,27.44
6.79601,79.90121,2012,3,2,78.86,27.34
6.79601,79.90121,2012,3,3,79.57,27.17
6.79601,79.90121,2012,3,4,78.99,27.33
6.79601,79.90121,2012,3,5,78.93,27.09
6.79601,79.90121,2012,3,6,77.34,27.29
6.79601,79.90121,2012,3,7,80.76,27.01
6.79601,79.90121,2012,3,8,81.15,27.13
6.79601,79.90121,2012,3,9,77.2,27.45
6.79601,79.90121,2012,3,10,79.67,27.36
6.79601,79.90121,2012,3,11,75.39,27.24
6.79601,79.90121,2012,3,12,77.78,27.09
6.79601,79.90121,2012,3,13,83.98,27.07
6.79601,79.90121,2012,3,14,80.38,27.51
6.79601,79.90121,2012,3,15,82.31,27.14
6.79601,79.90121,2012,3,16,79.67,27.49
6.79601,79.90121,2012,3,17,81.6,27.04
6.79601,79.90121,2012,3,18,76,27.49
6.79601,79.90121,2012,3,19,78.85,27.36
6.79601,79.90121,2012,3,20,74.45,27.6
6.79601,79.90121,2012,3,21,76.68,27.26
6.79601,79.90121,2012,3,22,77.38,27.21
6.79601,79.90121,2012,3,23,73.86,27.59
6.79601,79.90121,2012,3,24,69.1,27.63
6.79601,79.90121,2012,3,25,64.97,27.5
6.79601,79.90121,2012,3,26,68.17,27.36
6.79601,79.90121,2012,3,27,70.31,27.55
6.79601,79.90121,2012,3,28,74.55,27.91
6.79601,79.90121,2012,3,29,78.83,27.7
6.79601,79.90121,2012,3,30,83.17,27.35
6.79601,79.90121,2012,3,31,81,27.79
6.79601,79.90121,2012,4,1,80.45,27.52
6.79601,79.90121,2012,4,2,80.72,27.54
6.79601,79.90121,2012,4,3,80.82,27.22
6.79601,79.90121,2012,4,4,80.55,27.47
6.79601,79.90121,2012,4,5,81.38,27.44
6.79601,79.90121,2012,4,6,80.03,27.68
6.79601,79.90121,2012,4,7,81.19,27.72
6.79601,79.90121,2012,4,8,82.12,27.41
6.79601,79.90121,2012,4,9,83.06,27.1
6.79601,79.90121,2012,4,10,82.34,27.48
6.79601,79.90121,2012,4,11,80.65,27.85
6.79601,79.90121,2012,4,12,82.78,27.43
6.79601,79.90121,2012,4,13,77.26,28.11
6.79601,79.90121,2012,4,14,80.24,28.02
6.79601,79.90121,2012,4,15,85.41,27.02
6.79601,79.90121,2012,4,16,82.36,26.93
6.79601,79.90121,2012,4,17,81.75,27.26
6.79601,79.90121,2012,4,18,79.82,27.43
6.79601,79.90121,2012,4,19,76.68,28.05
6.79601,79.90121,2012,4,20,81.36,27.9
6.79601,79.90121,2012,4,21,79.28,28.1
6.79601,79.90121,2012,4,22,84.95,27.96
6.79601,79.90121,2012,4,23,84.57,27.99
6.79601,79.90121,2012,4,24,86.44,27.34
6.79601,79.90121,2012,4,25,85.41,27.45
6.79601,79.90121,2012,4,26,84.78,27.77
6.79601,79.90121,2012,4,27,84.33,28.04
6.79601,79.90121,2012,4,28,82.82,28.12
6.79601,79.90121,2012,4,29,85.01,28.23
6.79601,79.90121,2012,4,30,83.42,28.1
6.79601,79.90121,2012,5,1,80.07,28.02
6.79601,79.90121,2012,5,2,78.17,27.94
6.79601,79.90121,2012,5,3,76.9,27.47
6.79601,79.90121,2012,5,4,78.66,27.39
6.79601,79.90121,2012,5,5,80.35,27.68
6.79601,79.90121,2012,5,6,81.13,27.89
6.79601,79.90121,2012,5,7,81.4,28.15
6.79601,79.90121,2012,5,8,82.47,27.87
6.79601,79.90121,2012,5,9,80.21,27.69
6.79601,79.90121,2012,5,10,81.29,27.38
6.79601,79.90121,2012,5,11,82.27,27.65
6.79601,79.90121,2012,5,12,79.42,27.68
6.79601,79.90121,2012,5,13,79.98,27.62
6.79601,79.90121,2012,5,14,81.04,27.9
6.79601,79.90121,2012,5,15,78.37,28.01
6.79601,79.90121,2012,5,16,79.72,27.83
6.79601,79.90121,2012,5,17,79.58,27.76
6.79601,79.90121,2012,5,18,81.31,28.09
6.79601,79.90121,2012,5,19,84.58,28.15
6.79601,79.90121,2012,5,20,87.23,28.17
6.79601,79.90121,2012,5,21,81.96,27.46
6.79601,79.90121,2012,5,22,84.69,27.16
6.79601,79.90121,2012,5,23,81.97,27.63
6.79601,79.90121,2012,5,24,83.78,27.79
6.79601,79.90121,2012,5,25,85.9,27.63
6.79601,79.90121,2012,5,26,90.23,26.97
6.79601,79.90121,2012,5,27,87.33,26.84
6.79601,79.90121,2012,5,28,83.68,27.34
6.79601,79.90121,2012,5,29,84.35,27.42
6.79601,79.90121,2012,5,30,85.44,27.45
6.79601,79.90121,2012,5,31,87.41,27.65
6.79601,79.90121,2012,6,1,86.82,27.5
6.79601,79.90121,2012,6,2,88.33,27.59
6.79601,79.90121,2012,6,3,88.25,27.86
6.79601,79.90121,2012,6,4,85.16,27.9
6.79601,79.90121,2012,6,5,83.58,27.81
6.79601,79.90121,2012,6,6,84.8,27.58
6.79601,79.90121,2012,6,7,85.65,27.52
6.79601,79.90121,2012,6,8,87.18,27.5
6.79601,79.90121,2012,6,9,86.84,27.71
6.79601,79.90121,2012,6,10,84.8,27.75
6.79601,79.90121,2012,6,11,83.55,27.63
6.79601,79.90121,2012,6,12,83.6,27.52
6.79601,79.90121,2012,6,13,84.23,27.09
6.79601,79.90121,2012,6,14,86.18,26.51
6.79601,79.90121,2012,6,15,85.75,26.7
6.79601,79.90121,2012,6,16,85.2,27.26
6.79601,79.90121,2012,6,17,84.07,27.31
6.79601,79.90121,2012,6,18,84.44,26.86
6.79601,79.90121,2012,6,19,84.58,26.88
6.79601,79.90121,2012,6,20,84.29,26.83
6.79601,79.90121,2012,6,21,84.82,26.64
6.79601,79.90121,2012,6,22,85.59,26.82
6.79601,79.90121,2012,6,23,83.67,27.1
6.79601,79.90121,2012,6,24,86.21,26.92
6.79601,79.90121,2012,6,25,85.16,26.9
6.79601,79.90121,2012,6,26,84.79,26.75
6.79601,79.90121,2012,6,27,87.3,26.46
6.79601,79.90121,2012,6,28,87.38,25.87
6.79601,79.90121,2012,6,29,85.92,26.45
6.79601,79.90121,2012,6,30,86.76,26.54
6.79601,79.90121,2012,7,1,84.41,26.56
6.79601,79.90121,2012,7,2,84.5,26.69
6.79601,79.90121,2012,7,3,84.83,26.94
6.79601,79.90121,2012,7,4,85.23,27.12
6.79601,79.90121,2012,7,5,83.57,27.24
6.79601,79.90121,2012,7,6,83.37,27.13
6.79601,79.90121,2012,7,7,85.91,27.05
6.79601,79.90121,2012,7,8,84.51,27.08
6.79601,79.90121,2012,7,9,84.46,26.57
6.79601,79.90121,2012,7,10,81.05,27.14
6.79601,79.90121,2012,7,11,80.18,27.31
6.79601,79.90121,2012,7,12,82.14,27.33
6.79601,79.90121,2012,7,13,84.65,27.18
6.79601,79.90121,2012,7,14,87.02,26.87
6.79601,79.90121,2012,7,15,89.42,26.66
6.79601,79.90121,2012,7,16,89.2,26.55
6.79601,79.90121,2012,7,17,88.56,26.47
6.79601,79.90121,2012,7,18,88.99,26.68
6.79601,79.90121,2012,7,19,86.78,26.82
6.79601,79.90121,2012,7,20,83.63,27.05
6.79601,79.90121,2012,7,21,85.95,27.09
6.79601,79.90121,2012,7,22,88.02,26.89
6.79601,79.90121,2012,7,23,86.06,26.91
6.79601,79.90121,2012,7,24,88.19,26.86
6.79601,79.90121,2012,7,25,90.87,26.65
6.79601,79.90121,2012,7,26,88.93,26.67
6.79601,79.90121,2012,7,27,88.28,26.45
6.79601,79.90121,2012,7,28,86.53,26.59
6.79601,79.90121,2012,7,29,85.57,26.88
6.79601,79.90121,2012,7,30,85.48,26.94
6.79601,79.90121,2012,7,31,85.64,26.96
6.79601,79.90121,2012,8,1,83.8,26.82
6.79601,79.90121,2012,8,2,82.56,26.76
6.79601,79.90121,2012,8,3,84.09,26.86
6.79601,79.90121,2012,8,4,83.74,27.04
6.79601,79.90121,2012,8,5,85.99,26.89
6.79601,79.90121,2012,8,6,85.32,26.93
6.79601,79.90121,2012,8,7,85.25,26.93
6.79601,79.90121,2012,8,8,84.97,27.02
6.79601,79.90121,2012,8,9,83.09,27.04
6.79601,79.90121,2012,8,10,83.69,27.07
6.79601,79.90121,2012,8,11,85.3,26.72
6.79601,79.90121,2012,8,12,84.39,26.46
6.79601,79.90121,2012,8,13,84.73,26.8
6.79601,79.90121,2012,8,14,84.3,27
6.79601,79.90121,2012,8,15,81.55,27.39
6.79601,79.90121,2012,8,16,84.44,26.91
6.79601,79.90121,2012,8,17,85.96,26.62
6.79601,79.90121,2012,8,18,80.81,26.84
6.79601,79.90121,2012,8,19,79.76,27
6.79601,79.90121,2012,8,20,82.53,27.01
6.79601,79.90121,2012,8,21,83.23,26.88
6.79601,79.90121,2012,8,22,85.27,26.47
6.79601,79.90121,2012,8,23,84.41,26.58
6.79601,79.90121,2012,8,24,85.83,26.05
6.79601,79.90121,2012,8,25,82.34,26.88
6.79601,79.90121,2012,8,26,82.54,27.1
6.79601,79.90121,2012,8,27,84.31,27.08
6.79601,79.90121,2012,8,28,83.82,27.01
6.79601,79.90121,2012,8,29,85.98,27.11
6.79601,79.90121,2012,8,30,84.27,26.82
6.79601,79.90121,2012,8,31,83.04,26.47
6.79601,79.90121,2012,9,1,84.03,26.52
6.79601,79.90121,2012,9,2,84.44,26.95
6.79601,79.90121,2012,9,3,87.28,27.03
6.79601,79.90121,2012,9,4,78.45,26.81
6.79601,79.90121,2012,9,5,78.75,27.37
6.79601,79.90121,2012,9,6,85.59,27.03
6.79601,79.90121,2012,9,7,87.47,26.59
6.79601,79.90121,2012,9,8,84.09,26.66
6.79601,79.90121,2012,9,9,83.71,26.62
6.79601,79.90121,2012,9,10,84.23,26.72
6.79601,79.90121,2012,9,11,83.58,26.59
6.79601,79.90121,2012,9,12,86.45,26.91
6.79601,79.90121,2012,9,13,86.37,27.07
6.79601,79.90121,2012,9,14,84.41,27.15
6.79601,79.90121,2012,9,15,82.03,27.19
6.79601,79.90121,2012,9,16,83.32,27.18
6.79601,79.90121,2012,9,17,86.84,27.19
6.79601,79.90121,2012,9,18,84.67,26.98
6.79601,79.90121,2012,9,19,83.72,27.14
6.79601,79.90121,2012,9,20,85.98,26.88
6.79601,79.90121,2012,9,21,82.1,26.91
6.79601,79.90121,2012,9,22,86.47,26.74
6.79601,79.90121,2012,9,23,86,26.34
6.79601,79.90121,2012,9,24,86.82,26.48
6.79601,79.90121,2012,9,25,82.64,26.86
6.79601,79.90121,2012,9,26,84.56,27.13
6.79601,79.90121,2012,9,27,83.32,26.99
6.79601,79.90121,2012,9,28,83.38,27.03
6.79601,79.90121,2012,9,29,82.63,27.26
6.79601,79.90121,2012,9,30,83.88,27.27
6.79601,79.90121,2012,10,1,84.68,27.13
6.79601,79.90121,2012,10,2,81.33,27.22
6.79601,79.90121,2012,10,3,83.7,27.03
6.79601,79.90121,2012,10,4,83.8,27.19
6.79601,79.90121,2012,10,5,81.97,27.12
6.79601,79.90121,2012,10,6,81.1,27.35
6.79601,79.90121,2012,10,7,81.25,27.41
6.79601,79.90121,2012,10,8,83.37,27.23
6.79601,79.90121,2012,10,9,83.89,26.91
6.79601,79.90121,2012,10,10,77.81,26.71
6.79601,79.90121,2012,10,11,81.1,27.11
6.79601,79.90121,2012,10,12,76.86,27.46
6.79601,79.90121,2012,10,13,83.36,27.02
6.79601,79.90121,2012,10,14,86.27,26.72
6.79601,79.90121,2012,10,15,87.92,26.05
6.79601,79.90121,2012,10,16,87.76,25.56
6.79601,79.90121,2012,10,17,87.45,25.74
6.79601,79.90121,2012,10,18,82.85,26.22
6.79601,79.90121,2012,10,19,85.84,25.82
6.79601,79.90121,2012,10,20,86.14,26.14
6.79601,79.90121,2012,10,21,82.91,26.88
6.79601,79.90121,2012,10,22,84.91,26.58
6.79601,79.90121,2012,10,23,81.09,26.89
6.79601,79.90121,2012,10,24,82.77,26.74
6.79601,79.90121,2012,10,25,79.91,27.37
6.79601,79.90121,2012,10,26,84.79,26.76
6.79601,79.90121,2012,10,27,87.31,26.49
6.79601,79.90121,2012,10,28,90.66,26.53
6.79601,79.90121,2012,10,29,88.2,26.44
6.79601,79.90121,2012,10,30,84.54,26.39
6.79601,79.90121,2012,10,31,87.58,26.56
6.79601,79.90121,2012,11,1,83.86,27
6.79601,79.90121,2012,11,2,82.21,27.07
6.79601,79.90121,2012,11,3,84.17,26.96
6.79601,79.90121,2012,11,4,83.34,26.96
6.79601,79.90121,2012,11,5,84.01,26.74
6.79601,79.90121,2012,11,6,77.71,26.46
6.79601,79.90121,2012,11,7,81.43,26.27
6.79601,79.90121,2012,11,8,89.79,26
6.79601,79.90121,2012,11,9,81.67,26.88
6.79601,79.90121,2012,11,10,84.42,26.62
6.79601,79.90121,2012,11,11,84.13,26.45
6.79601,79.90121,2012,11,12,81.02,26.97
6.79601,79.90121,2012,11,13,81.27,27.03
6.79601,79.90121,2012,11,14,83.76,26.92
